4.204,-0.365,-0.09
4.208,-0.37,-0.085
4.212,-0.355,-0.085
4.216,-0.36,-0.065
4.22,-0.385,-0.06
4.224,-0.34,-0.06
4.228,-0.345,-0.08
4.232,-0.335,-0.08
4.236,-0.33,-0.07
4.24,-0.305,-0.095
4.244,-0.3,-0.05
4.248,-0.28,-0.055
4.252,-0.265,-0.06
4.256,-0.195,-0.075
4.26,-0.085,-0.065
4.264,0.065,-0.1
4.268,0.285,-0.1
4.272,0.495,-0.11
4.276,0.71,-0.15
4.28,0.885,-0.13
4.284,1.005,-0.08
4.288,1.07,-0.12
4.292,1.075,-0.36
4.296,1.02,-0.82
4.3,0.925,-1.46
4.304,0.83,-2.05
4.308,0.78,-2.465
4.312,0.74,-2.735
4.316,0.72,-2.875
4.32,0.735,-2.94
4.324,0.73,-2.95
4.328,0.675,-2.925
4.332,0.55,-2.825
4.336,0.39,-2.61
4.34,0.265,-2.32
4.344,0.225,-2.04
4.348,0.285,-1.81
4.352,0.395,-1.635
4.356,0.445,-1.53
4.36,0.42,-1.435
4.364,0.24,-1.27
4.368,0.035,-1.05
4.372,-0.145,-0.875
4.376,-0.22,-0.68
4.38,-0.235,-0.53
4.384,-0.25,-0.435
4.388,-0.285,-0.325
4.392,-0.36,-0.215
4.396,-0.39,-0.125
4.4,-0.385,0.025
4.404,-0.39,0.11
4.408,-0.4,0.195
4.412,-0.395,0.225
4.416,-0.38,0.22
4.42,-0.38,0.2
4.424,-0.38,0.22
4.428,-0.375,0.22
4.432,-0.385,0.25
4.436,-0.395,0.24
4.44,-0.395,0.25
4.444,-0.37,0.27
4.448,-0.38,0.275
4.452,-0.355,0.25
4.456,-0.365,0.28
4.46,-0.4,0.285
4.464,-0.395,0.28
4.468,-0.405,0.305
4.472,-0.375,0.295
4.476,-0.37,0.315
4.48,-0.385,0.31
4.484,-0.4,0.34
4.488,-0.44,0.345
4.492,-0.45,0.345
4.496,-0.435,0.375
4.5,-0.465,0.375
4.504,-0.45,0.4
4.508,-0.46,0.415
4.512,-0.445,0.45
4.516,-0.445,0.455
4.52,-0.44,0.465
4.524,-0.44,0.48
4.528,-0.46,0.49
4.532,-0.47,0.48
4.536,-0.495,0.54
4.54,-0.525,0.555
4.544,-0.525,0.59
4.548,-0.535,0.6
4.552,-0.52,0.63
4.556,-0.53,0.65
4.56,-0.51,0.655
4.564,-0.535,0.66
4.568,-0.535,0.695
4.572,-0.515,0.73
4.576,-0.515,0.745
4.58,-0.525,0.785
4.584,-0.535,0.8
4.588,-0.515,0.815
4.592,-0.525,0.84
4.596,-0.53,0.84
4.6,-0.53,0.85
4.604,-0.52,0.845
4.608,-0.525,0.855
4.612,-0.515,0.87
4.616,-0.48,0.875
4.62,-0.495,0.885
4.624,-0.505,0.895
4.628,-0.47,0.89
4.632,-0.465,0.865
4.636,-0.435,0.855
4.64,-0.43,0.835
4.644,-0.415,0.83
4.648,-0.4,0.84
4.652,-0.425,0.785
4.656,-0.395,0.76
4.66,-0.39,0.725
4.664,-0.345,0.68
4.668,-0.31,0.645
4.672,-0.3,0.585
4.676,-0.305,0.535
4.68,-0.295,0.495
4.684,-0.28,0.45
4.688,-0.29,0.38
4.692,-0.275,0.34
4.696,-0.26,0.3
4.7,-0.24,0.25
4.704,-0.255,0.235
4.708,-0.255,0.165
4.712,-0.245,0.12
4.716,-0.27,0.115
4.72,-0.27,0.09
4.724,-0.27,0.105
4.728,-0.265,0.05
4.732,-0.24,0.025
4.736,-0.265,0.01
4.74,-0.28,0.025
4.744,-0.305,0
4.748,-0.285,0
4.752,-0.295,-0.005
4.756,-0.29,-0.015
4.76,-0.3,-0.015
4.764,-0.305,0.01
4.768,-0.295,0.005
4.772,-0.3,0.005
4.776,-0.305,0.005
4.78,-0.305,0.02
4.784,-0.325,0
4.788,-0.3,0.005
4.792,-0.32,0.02
4.796,-0.335,0.04
4.8,-0.345,0.03
4.804,-0.34,0.035
4.808,-0.33,0.025
4.812,-0.325,0.025
4.816,-0.31,0.005
4.82,-0.345,0.02
4.824,-0.355,0.03
4.828,-0.355,0.015
4.832,-0.345,0.04
4.836,-0.35,0.04
4.84,-0.335,0.02
4.844,-0.34,0.01
4.848,-0.32,0.02
4.852,-0.325,0.01
4.856,-0.345,-0.01
4.86,-0.35,0.005
4.864,-0.325,0.005
4.868,-0.34,0.005
4.872,-0.35,0.005
4.876,-0.34,0
4.88,-0.32,0.005
4.884,-0.305,-0.005
4.888,-0.285,0.005
4.892,-0.29,-0.025
4.896,-0.285,-0.02
4.9,-0.27,-0.015
4.904,-0.26,-0.005
4.908,-0.225,-0.04
4.912,-0.205,-0.03
4.916,-0.195,-0.035
4.92,-0.17,-0.04
4.924,-0.15,-0.025
4.928,-0.13,0
4.932,-0.1,0.015
4.936,-0.095,0.035
4.94,-0.105,0.055
4.944,-0.06,0.04
4.948,-0.06,0.075
4.952,-0.1,0.08
4.956,-0.125,0.06
4.96,-0.14,0.035
4.964,-0.15,0.045
4.968,-0.165,0.015
4.972,-0.195,0.005
4.976,-0.18,-0.01
4.98,-0.2,-0.01
4.984,-0.215,-0.025
4.988,-0.205,-0.035
4.992,-0.195,-0.05
4.996,-0.2,-0.06
5,-0.215,-0.09
5.004,-0.26,-0.1
5.008,-0.285,-0.08
5.012,-0.33,-0.08
5.016,-0.34,-0.065
5.02,-0.35,-0.075
5.024,-0.36,-0.1
5.028,-0.35,-0.07
5.032,-0.355,-0.06
5.036,-0.365,-0.075
5.04,-0.36,-0.09
5.044,-0.34,-0.075
5.048,-0.36,-0.065
5.052,-0.35,-0.075
5.056,-0.335,-0.08
5.06,-0.345,-0.065
5.064,-0.355,-0.065
5.068,-0.335,-0.085
5.072,-0.33,-0.095
5.076,-0.345,-0.11
5.08,-0.365,-0.095
5.084,-0.38,-0.1
5.088,-0.365,-0.065
5.092,-0.36,-0.075
5.096,-0.34,-0.065
5.1,-0.32,-0.08
5.104,-0.31,-0.1
5.108,-0.295,-0.1
5.112,-0.265,-0.085
5.116,-0.22,-0.08
5.12,-0.12,-0.085
5.124,0.02,-0.085
5.128,0.23,-0.08
5.132,0.48,-0.09
5.136,0.705,-0.115
5.14,0.905,-0.11
5.144,1.02,-0.08
5.148,1.075,-0.08
5.152,1.085,-0.31
5.156,1.06,-0.78
5.16,1.005,-1.42
5.164,0.925,-2.06
5.168,0.845,-2.58
5.172,0.78,-2.84
5.176,0.75,-2.97
5.18,0.755,-3.03
5.184,0.78,-3.045
5.188,0.8,-3.06
5.192,0.74,-3.015
5.196,0.605,-2.86
5.2,0.47,-2.6
5.204,0.355,-2.28
5.208,0.345,-2.03
5.212,0.455,-1.83
5.216,0.58,-1.71
5.22,0.635,-1.575
5.224,0.555,-1.455
5.228,0.325,-1.28
5.232,0.075,-1.075
5.236,-0.12,-0.825
5.24,-0.19,-0.63
5.244,-0.215,-0.455
5.248,-0.21,-0.375
5.252,-0.25,-0.275
5.256,-0.28,-0.165
5.26,-0.325,0
5.264,-0.355,0.095
5.268,-0.35,0.2
5.272,-0.355,0.255
5.276,-0.365,0.29
5.28,-0.345,0.27
5.284,-0.325,0.275
5.288,-0.33,0.29
5.292,-0.32,0.3
5.296,-0.31,0.295
5.3,-0.345,0.295
5.304,-0.36,0.32
5.308,-0.365,0.315
5.312,-0.355,0.325
5.316,-0.335,0.33
5.32,-0.35,0.35
5.324,-0.33,0.335
5.328,-0.355,0.35
5.332,-0.355,0.375
5.336,-0.35,0.375
5.34,-0.37,0.395
5.344,-0.39,0.41
5.348,-0.4,0.41
5.352,-0.4,0.44
5.356,-0.385,0.43
5.36,-0.38,0.44
5.364,-0.395,0.435
5.368,-0.395,0.465
5.372,-0.385,0.475
5.376,-0.4,0.5
5.38,-0.42,0.52
5.384,-0.42,0.53
5.388,-0.43,0.54
5.392,-0.43,0.565
5.396,-0.44,0.59
5.4,-0.46,0.6
5.404,-0.455,0.625
5.408,-0.48,0.675
5.412,-0.495,0.67
5.416,-0.475,0.715
5.42,-0.475,0.73
5.424,-0.45,0.745
5.428,-0.435,0.75
5.432,-0.45,0.79
5.436,-0.47,0.805
5.44,-0.5,0.82
5.444,-0.505,0.855
5.448,-0.495,0.865
5.452,-0.505,0.89
5.456,-0.5,0.915
5.46,-0.48,0.915
5.464,-0.455,0.935
5.468,-0.46,0.925
5.472,-0.465,0.935
5.476,-0.465,0.935
5.48,-0.455,0.955
5.484,-0.42,0.935
5.488,-0.42,0.955
5.492,-0.425,0.96
5.496,-0.425,0.94
5.5,-0.405,0.935
5.504,-0.395,0.92
5.508,-0.375,0.87
5.512,-0.345,0.86
5.516,-0.345,0.83
5.52,-0.3,0.8
5.524,-0.275,0.745
5.528,-0.265,0.705
5.532,-0.245,0.65
5.536,-0.2,0.595
5.54,-0.215,0.545
5.544,-0.195,0.5
5.548,-0.185,0.43
5.552,-0.2,0.41
5.556,-0.185,0.37
5.56,-0.21,0.32
5.564,-0.21,0.27
5.568,-0.185,0.23
5.572,-0.18,0.19
5.576,-0.18,0.15
5.58,-0.185,0.12
5.584,-0.195,0.105
5.588,-0.185,0.06
5.592,-0.2,0.06
5.596,-0.195,0.055
5.6,-0.22,0.04
5.604,-0.205,0.04
5.608,-0.22,0.03
5.612,-0.225,0.025
5.616,-0.21,0.025
5.62,-0.23,0.015
5.624,-0.25,0.015
5.628,-0.255,0.02
5.632,-0.25,0.03
5.636,-0.245,0.035
5.64,-0.245,0.045
5.644,-0.25,0.05
5.648,-0.26,0.04
5.652,-0.255,0.015
5.656,-0.255,0.025
5.66,-0.28,0.05
5.664,-0.29,0.035
5.668,-0.28,0.035
5.672,-0.29,0.07
5.676,-0.31,0.045
5.68,-0.305,0.035
5.684,-0.29,0.045
5.688,-0.28,0.05
5.692,-0.26,0.03
5.696,-0.255,0.055
5.7,-0.265,0.015
5.704,-0.275,0.04
5.708,-0.3,0.035
5.712,-0.29,0.045
5.716,-0.315,0.03
5.72,-0.295,0.02
5.724,-0.29,0.015
5.728,-0.31,0.005
5.732,-0.29,0
5.736,-0.295,0
5.74,-0.295,-0.005
5.744,-0.29,-0.01
5.748,-0.3,-0.015
5.752,-0.27,-0.015
5.756,-0.245,-0.01
5.76,-0.22,-0.025
5.764,-0.215,-0.03
5.768,-0.185,-0.03
5.772,-0.19,-0.015
5.776,-0.18,-0.05
5.78,-0.16,-0.025
5.784,-0.125,-0.02
5.788,-0.095,0
5.792,-0.11,-0.01
5.796,-0.12,0
5.8,-0.13,-0.005
5.804,-0.09,0.015
5.808,-0.08,0.03
5.812,-0.08,0.055
5.816,-0.055,0.065
5.82,-0.07,0.055
5.824,-0.1,0.075
5.828,-0.105,0.04
5.832,-0.11,0.035
5.836,-0.125,0.005
5.84,-0.14,-0.015
5.844,-0.17,-0.045
5.848,-0.18,-0.045
5.852,-0.205,-0.055
5.856,-0.195,-0.075
5.86,-0.22,-0.07
5.864,-0.24,-0.08
5.868,-0.255,-0.095
5.872,-0.25,-0.11
5.876,-0.28,-0.105
5.88,-0.305,-0.1
5.884,-0.32,-0.09
5.888,-0.32,-0.08
5.892,-0.335,-0.08
5.896,-0.36,-0.08
5.9,-0.38,-0.1
5.904,-0.385,-0.095
5.908,-0.36,-0.095
5.912,-0.345,-0.105
5.916,-0.375,-0.11
5.92,-0.405,-0.12
5.924,-0.39,-0.085
5.928,-0.385,-0.085
5.932,-0.395,-0.08
5.936,-0.385,-0.095
5.94,-0.365,-0.08
5.944,-0.33,-0.095
5.948,-0.36,-0.085
5.952,-0.375,-0.095
5.956,-0.355,-0.085
5.96,-0.375,-0.08
5.964,-0.39,-0.1
5.968,-0.375,-0.085
5.972,-0.35,-0.095
5.976,-0.285,-0.1
5.98,-0.2,-0.09
5.984,-0.11,-0.105
5.988,0.05,-0.12
5.992,0.27,-0.115
5.996,0.535,-0.14
6,0.77,-0.12
6.004,0.92,-0.11
6.008,1.02,-0.085
6.012,1.055,-0.13
6.016,1.03,-0.495
6.02,0.945,-1.1
6.024,0.83,-1.74
6.028,0.745,-2.335
6.032,0.695,-2.68
6.036,0.675,-2.86
6.04,0.69,-2.955
6.044,0.73,-2.995
6.048,0.725,-3.025
6.052,0.655,-3.005
6.056,0.56,-2.865
6.06,0.4,-2.67
6.064,0.265,-2.345
6.068,0.19,-2.085
6.072,0.255,-1.86
6.076,0.36,-1.715
6.08,0.45,-1.58
6.084,0.395,-1.47
6.088,0.225,-1.3
6.092,0.01,-1.085
6.096,-0.175,-0.88
6.1,-0.285,-0.685
6.104,-0.315,-0.53
6.108,-0.305,-0.415
6.112,-0.3,-0.32
6.116,-0.345,-0.21
6.12,-0.39,-0.08
6.124,-0.42,0.045
6.128,-0.425,0.135
6.132,-0.45,0.195
6.136,-0.435,0.225
6.14,-0.435,0.225
6.144,-0.445,0.235
6.148,-0.435,0.255
6.152,-0.415,0.25
6.156,-0.4,0.27
6.16,-0.41,0.285
6.164,-0.375,0.265
6.168,-0.395,0.285
6.172,-0.415,0.29
6.176,-0.435,0.305
6.18,-0.44,0.31
6.184,-0.445,0.325
6.188,-0.405,0.305
6.192,-0.41,0.34
6.196,-0.43,0.36
6.2,-0.435,0.37
6.204,-0.405,0.36
6.208,-0.405,0.365
6.212,-0.44,0.38
6.216,-0.435,0.4
6.22,-0.435,0.425
6.224,-0.445,0.455
6.228,-0.42,0.455
6.232,-0.425,0.475
6.236,-0.435,0.46
6.24,-0.46,0.49
6.244,-0.48,0.485
6.248,-0.485,0.505
6.252,-0.485,0.52
6.256,-0.48,0.565
6.26,-0.485,0.585
6.264,-0.47,0.61
6.268,-0.46,0.62
6.272,-0.48,0.645
6.276,-0.5,0.665
6.28,-0.495,0.675
6.284,-0.51,0.71
6.288,-0.52,0.725
6.292,-0.56,0.775
6.296,-0.55,0.79
6.3,-0.545,0.795
6.304,-0.54,0.82
6.308,-0.52,0.86
6.312,-0.495,0.87
6.316,-0.505,0.87
6.32,-0.495,0.885
6.324,-0.5,0.91
6.328,-0.5,0.915
6.332,-0.5,0.945
6.336,-0.485,0.935
6.34,-0.48,0.955
6.344,-0.47,0.925
6.348,-0.47,0.935
6.352,-0.46,0.91
6.356,-0.49,0.94
6.36,-0.48,0.925
6.364,-0.455,0.895
6.368,-0.43,0.9
6.372,-0.41,0.865
6.376,-0.365,0.835
6.38,-0.34,0.79
6.384,-0.315,0.765
6.388,-0.315,0.725
6.392,-0.285,0.68
6.396,-0.29,0.635
6.4,-0.28,0.6
6.404,-0.265,0.545
6.408,-0.28,0.495
6.412,-0.3,0.44
6.416,-0.285,0.4
6.42,-0.265,0.34
6.424,-0.27,0.295
6.428,-0.275,0.25
6.432,-0.265,0.215
6.436,-0.26,0.195
6.44,-0.28,0.155
6.444,-0.245,0.12
6.448,-0.24,0.11
6.452,-0.245,0.075
6.456,-0.275,0.065
6.46,-0.28,0.045
6.464,-0.28,0.04
6.468,-0.3,0.055
6.472,-0.315,0.025
6.476,-0.33,0.035
6.48,-0.335,0.02
6.484,-0.315,0.035
6.488,-0.3,0.045
6.492,-0.285,0.04
6.496,-0.295,0.03
6.5,-0.32,0.01
6.504,-0.33,0.03
6.508,-0.365,0.025
6.512,-0.34,0.045
6.516,-0.35,0.03
6.52,-0.33,0.045
6.524,-0.33,0.035
6.528,-0.34,0.045
6.532,-0.335,0.045
6.536,-0.355,0.015
6.54,-0.35,0.035
6.544,-0.375,0.05
6.548,-0.355,0.055
6.552,-0.335,0.035
6.556,-0.33,0.03
6.56,-0.315,0.03
6.564,-0.32,0.025
6.568,-0.305,0.015
6.572,-0.33,0.035
6.576,-0.35,0
6.58,-0.355,0.025
6.584,-0.365,0.035
6.588,-0.38,0.005
6.592,-0.35,0
6.596,-0.32,-0.02
6.6,-0.315,-0.015
6.604,-0.315,0
6.608,-0.31,-0.015
6.612,-0.32,-0.025
6.616,-0.335,-0.02
6.62,-0.32,-0.035
6.624,-0.27,-0.025
6.628,-0.26,-0.01
6.632,-0.23,-0.035
6.636,-0.195,-0.015
6.64,-0.185,-0.015
6.644,-0.17,-0.02
6.648,-0.18,0
6.652,-0.18,0.02
6.656,-0.165,0.02
6.66,-0.14,0.03
6.664,-0.12,0.03
6.668,-0.09,0.045
6.672,-0.085,0.06
6.676,-0.105,0.045
6.68,-0.12,0.045
6.684,-0.14,0.04
6.688,-0.195,0.025
6.692,-0.21,0.015
6.696,-0.235,-0.035
6.7,-0.24,-0.035
6.704,-0.23,-0.065
6.708,-0.235,-0.07
6.712,-0.215,-0.07
6.716,-0.21,-0.105
6.72,-0.24,-0.1
6.724,-0.295,-0.125
6.728,-0.315,-0.115
6.732,-0.325,-0.115
6.736,-0.36,-0.09
6.74,-0.375,-0.11
6.744,-0.38,-0.11
6.748,-0.395,-0.115
6.752,-0.4,-0.095
6.756,-0.42,-0.085
6.76,-0.415,-0.1
6.764,-0.4,-0.11
6.768,-0.42,-0.085
6.772,-0.41,-0.095
6.776,-0.39,-0.105
6.78,-0.36,-0.125
6.784,-0.35,-0.11
6.788,-0.36,-0.095
6.792,-0.375,-0.115
6.796,-0.4,-0.13
6.8,-0.41,-0.12
6.804,-0.41,-0.11
6.808,-0.38,-0.125
6.812,-0.4,-0.1
6.816,-0.385,-0.12
6.82,-0.35,-0.115
6.824,-0.355,-0.105
6.828,-0.325,-0.095
6.832,-0.315,-0.125
6.836,-0.28,-0.085
6.84,-0.215,-0.1
6.844,-0.115,-0.11
6.848,0.03,-0.11
6.852,0.255,-0.14
6.856,0.465,-0.145
6.86,0.68,-0.17
6.864,0.86,-0.17
6.868,0.95,-0.125
6.872,0.98,-0.195
6.876,0.965,-0.45
6.88,0.9,-0.975
6.884,0.815,-1.615
6.888,0.73,-2.23
6.892,0.69,-2.625
6.896,0.665,-2.85
6.9,0.64,-2.98
6.904,0.655,-3.02
6.908,0.655,-3.06
6.912,0.59,-3.02
6.916,0.475,-2.905
6.92,0.35,-2.67
6.924,0.22,-2.4
6.928,0.18,-2.115
6.932,0.23,-1.865
6.936,0.33,-1.7
6.94,0.37,-1.585
6.944,0.305,-1.475
6.948,0.125,-1.325
6.952,-0.09,-1.115
6.956,-0.24,-0.925
6.96,-0.305,-0.72
6.964,-0.32,-0.595
6.968,-0.295,-0.465
6.972,-0.32,-0.365
6.976,-0.35,-0.23
6.98,-0.415,-0.12
6.984,-0.435,0.02
6.988,-0.43,0.115
6.992,-0.445,0.18
6.996,-0.445,0.195
7,-0.465,0.2
7.004,-0.45,0.185
7.008,-0.455,0.185
7.012,-0.435,0.21
7.016,-0.445,0.21
7.02,-0.44,0.245
7.024,-0.45,0.25
7.028,-0.455,0.275
7.032,-0.44,0.25
7.036,-0.41,0.27
7.04,-0.415,0.27
7.044,-0.425,0.26
7.048,-0.41,0.27
7.052,-0.45,0.27
7.056,-0.48,0.29
7.06,-0.47,0.305
7.064,-0.475,0.355
7.068,-0.465,0.35
7.072,-0.47,0.35
7.076,-0.455,0.365
7.08,-0.44,0.375
7.084,-0.475,0.4
7.088,-0.51,0.39
7.092,-0.515,0.415
7.096,-0.535,0.43
7.1,-0.53,0.425
7.104,-0.525,0.45
7.108,-0.535,0.47
7.112,-0.535,0.485
7.116,-0.545,0.525
7.12,-0.545,0.54
7.124,-0.525,0.545
7.128,-0.565,0.565
7.132,-0.575,0.585
7.136,-0.57,0.63
7.14,-0.555,0.635
7.144,-0.55,0.68
7.148,-0.56,0.7
7.152,-0.585,0.715
7.156,-0.585,0.73
7.16,-0.585,0.76
7.164,-0.58,0.79
7.168,-0.59,0.815
7.172,-0.585,0.83
7.176,-0.57,0.835
7.18,-0.555,0.865
7.184,-0.525,0.87
7.188,-0.545,0.91
7.192,-0.55,0.895
7.196,-0.55,0.89
7.2,-0.55,0.895
7.204,-0.53,0.9
7.208,-0.525,0.915
7.212,-0.54,0.915
7.216,-0.52,0.895
7.22,-0.49,0.915
7.224,-0.49,0.91
7.228,-0.46,0.895
7.232,-0.445,0.85
7.236,-0.435,0.84
7.24,-0.405,0.83
7.244,-0.39,0.785
7.248,-0.37,0.735
7.252,-0.36,0.69
7.256,-0.355,0.66
7.26,-0.335,0.6
7.264,-0.32,0.56
7.268,-0.32,0.51
7.272,-0.305,0.46
7.276,-0.305,0.425
7.28,-0.32,0.37
7.284,-0.295,0.305
7.288,-0.28,0.25
7.292,-0.28,0.225
7.296,-0.265,0.185
7.3,-0.285,0.17
7.304,-0.28,0.13
7.308,-0.3,0.1
7.312,-0.295,0.085
7.316,-0.305,0.075
7.32,-0.295,0.085
7.324,-0.32,0.06
7.328,-0.295,0.04
7.332,-0.295,0.03
7.336,-0.305,0.015
7.34,-0.315,0.015
7.344,-0.335,0.03
7.348,-0.375,0.02
7.352,-0.345,0.035
7.356,-0.35,0.04
7.36,-0.345,0.025
7.364,-0.35,0.035
7.368,-0.365,0.03
7.372,-0.355,0.07
7.376,-0.375,0.055
7.38,-0.365,0.06
7.384,-0.355,0.07
7.388,-0.375,0.07
7.392,-0.375,0.075
7.396,-0.37,0.065
7.4,-0.355,0.065
7.404,-0.355,0.045
7.408,-0.355,0.055
7.412,-0.365,0.065
7.416,-0.395,0.06
7.42,-0.375,0.055
7.424,-0.37,0.055
7.428,-0.36,0.06
7.432,-0.35,0.055
7.436,-0.355,0.05
7.44,-0.37,0.04
7.444,-0.38,0.025
7.448,-0.38,0.025
7.452,-0.37,0.035
7.456,-0.38,0.02
7.46,-0.375,0.015
7.464,-0.34,0.005
7.468,-0.335,0.02
7.472,-0.34,0.015
7.476,-0.345,-0.01
7.48,-0.33,0.005
7.484,-0.335,0
7.488,-0.315,0
7.492,-0.305,0.01
7.496,-0.29,-0.01
7.5,-0.285,0.005
7.504,-0.245,0.015
7.508,-0.22,0.01
7.512,-0.22,0
7.516,-0.2,0.015
7.52,-0.205,0.04
7.524,-0.185,0.04
7.528,-0.18,0.045
7.532,-0.165,0.08
7.536,-0.17,0.085
7.54,-0.15,0.09
7.544,-0.135,0.075
7.548,-0.135,0.06
7.552,-0.17,0.055
7.556,-0.2,0.03
7.56,-0.24,0.045
7.564,-0.255,0
7.568,-0.28,0
7.572,-0.275,-0.01
7.576,-0.28,-0.04
7.58,-0.265,-0.04
7.584,-0.295,-0.085
7.588,-0.305,-0.065
7.592,-0.31,-0.095
7.596,-0.315,-0.09
7.6,-0.34,-0.075
7.604,-0.38,-0.075
7.608,-0.425,-0.075
7.612,-0.435,-0.065
7.616,-0.425,-0.065
7.62,-0.41,-0.06
7.624,-0.41,-0.06
7.628,-0.415,-0.05
7.632,-0.42,-0.085
7.636,-0.425,-0.06
7.64,-0.445,-0.065
7.644,-0.43,-0.08
7.648,-0.41,-0.055
7.652,-0.4,-0.085
7.656,-0.415,-0.075
7.66,-0.415,-0.08
7.664,-0.435,-0.07
7.668,-0.445,-0.095
7.672,-0.445,-0.075
7.676,-0.425,-0.07
7.68,-0.425,-0.055
7.684,-0.42,-0.08
7.688,-0.4,-0.09
7.692,-0.405,-0.105
7.696,-0.375,-0.08
7.7,-0.355,-0.09
7.704,-0.32,-0.09
7.708,-0.25,-0.09
7.712,-0.135,-0.08
7.716,0.055,-0.095
7.72,0.29,-0.085
7.724,0.5,-0.125
7.728,0.69,-0.105
7.732,0.785,-0.11
7.736,0.86,-0.085
7.74,0.875,-0.22
7.744,0.855,-0.65
7.748,0.78,-1.29
7.752,0.675,-1.93
7.756,0.635,-2.53
7.76,0.6,-2.875
7.764,0.58,-3.03
7.768,0.605,-3.13
7.772,0.655,-3.17
7.776,0.61,-3.17
7.78,0.53,-3.125
7.784,0.415,-2.99
7.788,0.305,-2.745
7.792,0.175,-2.445
7.796,0.155,-2.18
7.8,0.25,-1.96
7.804,0.375,-1.805
7.808,0.435,-1.67
7.812,0.34,-1.545
7.816,0.11,-1.37
7.82,-0.125,-1.135
7.824,-0.305,-0.915
7.828,-0.39,-0.675
7.832,-0.4,-0.52
7.836,-0.37,-0.42
7.84,-0.4,-0.3
7.844,-0.46,-0.19
7.848,-0.49,-0.055
7.852,-0.5,0.06
7.856,-0.54,0.155
7.86,-0.535,0.21
7.864,-0.52,0.24
7.868,-0.495,0.245
7.872,-0.485,0.255
7.876,-0.465,0.285
7.88,-0.485,0.27
7.884,-0.505,0.26
7.888,-0.515,0.29
7.892,-0.53,0.29
7.896,-0.53,0.315
7.9,-0.5,0.315
7.904,-0.52,0.305
7.908,-0.49,0.335
7.912,-0.495,0.35
7.916,-0.495,0.355
7.92,-0.52,0.35
7.924,-0.51,0.365
7.928,-0.515,0.395
7.932,-0.51,0.39
7.936,-0.53,0.405
7.94,-0.535,0.41
7.944,-0.515,0.43
7.948,-0.535,0.415
7.952,-0.53,0.415
7.956,-0.545,0.445
7.96,-0.565,0.47
7.964,-0.575,0.505
7.968,-0.585,0.51
7.972,-0.585,0.53
7.976,-0.56,0.555
7.98,-0.585,0.57
7.984,-0.59,0.595
7.988,-0.59,0.62
7.992,-0.605,0.605
7.996,-0.595,0.64
8,-0.595,0.67
8.004,-0.63,0.69
8.008,-0.64,0.725
8.012,-0.625,0.725
8.016,-0.615,0.775
8.02,-0.625,0.785
8.024,-0.64,0.81
8.028,-0.64,0.845
8.032,-0.665,0.84
8.036,-0.65,0.875
8.04,-0.655,0.885
8.044,-0.655,0.915
8.048,-0.655,0.925
8.052,-0.62,0.95
8.056,-0.625,0.935
8.06,-0.6,0.955
8.064,-0.585,0.975
8.068,-0.6,0.98
8.072,-0.585,0.96
8.076,-0.59,0.985
8.08,-0.59,0.98
8.084,-0.615,0.995
8.088,-0.56,0.96
8.092,-0.535,0.975
8.096,-0.54,0.92
8.1,-0.525,0.91
8.104,-0.5,0.87
8.108,-0.49,0.84
8.112,-0.465,0.82
8.116,-0.435,0.79
8.12,-0.42,0.74
8.124,-0.42,0.685
8.128,-0.405,0.61
8.132,-0.38,0.555
8.136,-0.37,0.5
8.14,-0.395,0.455
8.144,-0.395,0.39
8.148,-0.405,0.355
8.152,-0.4,0.305
8.156,-0.375,0.27
8.16,-0.34,0.235
8.164,-0.325,0.185
8.168,-0.325,0.17
8.172,-0.34,0.13
8.176,-0.36,0.11
8.18,-0.37,0.09
8.184,-0.4,0.075
8.188,-0.415,0.07
8.192,-0.4,0.065
8.196,-0.385,0.05
8.2,-0.38,0.025
8.204,-0.385,0.04
8.208,-0.38,0.025
8.212,-0.385,0.03
8.216,-0.385,0.045
8.22,-0.415,0.05
8.224,-0.415,0.065
8.228,-0.435,0.06
8.232,-0.445,0.075
8.236,-0.425,0.055
8.24,-0.425,0.065
8.244,-0.45,0.075
8.248,-0.465,0.07
8.252,-0.445,0.065
8.256,-0.44,0.085
8.26,-0.445,0.105
8.264,-0.445,0.09
8.268,-0.445,0.085
8.272,-0.42,0.085
8.276,-0.41,0.1
8.28,-0.41,0.105
8.284,-0.425,0.09
8.288,-0.435,0.075
8.292,-0.465,0.11
8.296,-0.455,0.085
8.3,-0.455,0.07
8.304,-0.445,0.09
8.308,-0.435,0.07
8.312,-0.44,0.065
8.316,-0.415,0.03
8.32,-0.435,0.04
8.324,-0.435,0.045
8.328,-0.415,0.05
8.332,-0.41,0.035
8.336,-0.39,0.035
8.34,-0.4,0.02
8.344,-0.39,0.02
8.348,-0.405,0
8.352,-0.385,0
8.356,-0.355,0.005
8.36,-0.345,0.01
8.364,-0.34,0.005
8.368,-0.345,0.005
8.372,-0.315,0.015
8.376,-0.305,0.03
8.38,-0.25,0.01
8.384,-0.235,0.035
8.388,-0.215,0.06
8.392,-0.18,0.065
8.396,-0.195,0.075
8.4,-0.19,0.09
8.404,-0.205,0.125
8.408,-0.24,0.1
8.412,-0.235,0.08
8.416,-0.25,0.095
8.42,-0.285,0.085
8.424,-0.285,0.04
8.428,-0.305,0.01
8.432,-0.325,0
8.436,-0.355,-0.025
8.44,-0.35,-0.05
8.444,-0.33,-0.045
8.448,-0.34,-0.045
